2006/11/01 04:20:00	2006/11/01 04:24:00	2006/11/01 04:27:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2006/12/04 12:28:00	2006/12/04 12:42:00	2006/12/04 12:46:00	\N	\N	\N	C1.4	\N	\N	\N	\N
2006/12/04 14:26:00	2006/12/04 14:39:00	2006/12/04 14:55:00	\N	\N	\N	C4.9	\N	\N	\N	\N
2006/12/04 15:46:00	2006/12/04 15:55:00	2006/12/04 16:01:00	\N	\N	\N	C1.1	\N	\N	\N	\N
2006/12/04 16:14:00	2006/12/04 16:17:00	2006/12/04 16:21:00	\N	\N	\N	C1.3	\N	\N	\N	\N
2006/12/04 16:14:00	2006/12/04 16:17:00	2006/12/04 16:21:00	\N	\N	\N	C1.3	\N	\N	\N	\N
2006/12/04 16:14:00	2006/12/04 16:17:00	2006/12/04 16:21:00	\N	\N	\N	C1.3	\N	\N	\N	\N
2006/12/04 16:14:00	2006/12/04 16:17:00	2006/12/04 16:21:00	\N	\N	\N	C1.3	\N	\N	\N	\N
2006/12/04 17:05:00	2006/12/04 17:10:00	2006/12/04 17:15:00	\N	\N	\N	C1.2	\N	\N	\N	\N
2006/12/04 18:21:00	2006/12/04 18:27:00	2006/12/04 18:40:00	\N	\N	\N	B9.7	\N	\N	\N	\N
2006/12/04 19:20:00	2006/12/04 19:30:00	2006/12/04 19:34:00	\N	\N	\N	B5.4	\N	\N	\N	\N
2006/12/04 20:37:00	2006/12/04 20:43:00	2006/12/04 20:49:00	\N	\N	\N	C1.2	\N	\N	\N	\N
2006/12/04 21:11:00	2006/12/04 21:17:00	2006/12/04 21:27:00	\N	\N	\N	C1.4	\N	\N	\N	\N
2006/12/04 23:10:00	2006/12/04 23:17:00	2006/12/04 23:20:00	\N	\N	\N	C1.0	\N	\N	\N	\N
2006/12/04 23:24:00	2006/12/04 23:30:00	2006/12/04 23:38:00	\N	\N	\N	C2.2	\N	\N	\N	\N
2006/12/05 00:20:00	2006/12/05 00:25:00	2006/12/05 00:33:00	\N	\N	\N	B4.1	\N	\N	\N	\N
2006/12/05 01:31:00	2006/12/05 01:34:00	2006/12/05 01:37:00	\N	\N	\N	B3.2	\N	\N	\N	\N
2006/12/05 01:41:00	2006/12/05 01:48:00	2006/12/05 01:50:00	\N	\N	\N	B8.7	\N	\N	\N	\N
2006/12/05 01:59:00	2006/12/05 02:03:00	2006/12/05 02:07:00	\N	\N	\N	C2.2	\N	\N	\N	\N
2006/12/05 03:15:00	2006/12/05 03:23:00	2006/12/05 03:27:00	\N	\N	\N	B8.7	\N	\N	\N	\N
2006/12/05 03:35:00	2006/12/05 03:40:00	2006/12/05 03:48:00	\N	\N	\N	B7.0	\N	\N	\N	\N
2006/12/05 04:08:00	2006/12/05 04:17:00	2006/12/05 04:27:00	\N	\N	\N	B6.6	\N	\N	\N	\N
2006/12/05 05:01:00	2006/12/05 05:09:00	2006/12/05 05:17:00	\N	\N	\N	C3.8	\N	\N	\N	\N
2006/12/05 06:05:00	2006/12/05 06:26:00	2006/12/05 06:30:00	\N	\N	\N	C4.2	\N	\N	\N	\N
2006/12/05 07:11:00	2006/12/05 07:20:00	2006/12/05 07:33:00	\N	\N	\N	B5.1	\N	\N	\N	\N
2006/12/05 07:45:00	2006/12/05 08:03:00	2006/12/05 08:06:00	\N	\N	\N	M1.8	\N	\N	\N	\N
2006/12/05 09:07:00	2006/12/05 09:11:00	2006/12/05 09:14:00	\N	\N	\N	C1.5	\N	\N	\N	\N
2006/12/05 10:18:00	2006/12/05 10:35:00	2006/12/05 10:45:00	\N	\N	\N	X9.0	\N	\N	\N	\N
2006/12/05 16:09:00	2006/12/05 16:15:00	2006/12/05 16:20:00	\N	\N	\N	C1.7	\N	\N	\N	\N
2006/12/05 17:18:00	2006/12/05 17:22:00	2006/12/05 17:28:00	\N	\N	\N	C1.2	\N	\N	\N	\N
2006/12/05 19:49:00	2006/12/05 20:07:00	2006/12/05 20:14:00	\N	\N	\N	C5.8	\N	\N	\N	\N
2006/12/05 20:21:00	2006/12/05 20:54:00	2006/12/05 21:35:00	\N	\N	\N	C3.7	\N	\N	\N	\N
2006/12/05 23:52:00	2006/12/05 23:55:00	2006/12/05 23:58:00	\N	\N	\N	C1.5	\N	\N	\N	\N
2006/12/06 01:30:00	2006/12/06 02:20:00	2006/12/06 02:54:00	\N	\N	\N	M1.1	\N	\N	\N	\N
2006/12/06 05:36:00	2006/12/06 05:40:00	2006/12/06 05:45:00	\N	\N	\N	C2.4	\N	\N	\N	\N
2006/12/06 07:06:00	2006/12/06 07:10:00	2006/12/06 07:14:00	\N	\N	\N	C1.0	\N	\N	\N	\N
2006/12/06 07:25:00	2006/12/06 07:28:00	2006/12/06 07:31:00	\N	\N	\N	C1.5	\N	\N	\N	\N
2006/12/06 07:34:00	2006/12/06 07:37:00	2006/12/06 07:40:00	\N	\N	\N	C1.7	\N	\N	\N	\N
2006/12/06 08:02:00	2006/12/06 08:23:00	2006/12/06 09:03:00	\N	\N	\N	M6.0	\N	\N	\N	\N
2006/12/06 12:53:00	2006/12/06 12:58:00	2006/12/06 13:03:00	\N	\N	\N	C4.8	\N	\N	\N	\N
2006/12/06 14:21:00	2006/12/06 14:28:00	2006/12/06 14:33:00	\N	\N	\N	C2.5	\N	\N	\N	\N
2006/12/06 15:00:00	2006/12/06 15:05:00	2006/12/06 15:14:00	\N	\N	\N	C2.1	\N	\N	\N	\N
2006/12/06 15:54:00	2006/12/06 15:58:00	2006/12/06 16:00:00	\N	\N	\N	C1.7	\N	\N	\N	\N
2006/12/06 16:06:00	2006/12/06 16:11:00	2006/12/06 16:14:00	\N	\N	\N	C1.4	\N	\N	\N	\N
2006/12/06 16:15:00	2006/12/06 16:21:00	2006/12/06 16:26:00	\N	\N	\N	C4.4	\N	\N	\N	\N
2006/12/06 17:49:00	2006/12/06 17:52:00	2006/12/06 18:04:00	\N	\N	\N	B9.0	\N	\N	\N	\N
2006/12/06 18:29:00	2006/12/06 18:47:00	2006/12/06 19:00:00	\N	\N	\N	X6.5	\N	\N	\N	\N
2006/12/06 20:14:00	2006/12/06 20:19:00	2006/12/06 20:22:00	\N	\N	\N	M3.5	\N	\N	\N	\N
2006/12/06 21:44:00	2006/12/06 21:52:00	2006/12/06 21:55:00	\N	\N	\N	C7.4	\N	\N	\N	\N
2006/12/06 22:26:00	2006/12/06 22:31:00	2006/12/06 22:33:00	\N	\N	\N	C3.1	\N	\N	\N	\N
2006/12/06 23:09:00	2006/12/06 23:13:00	2006/12/06 23:15:00	\N	\N	\N	C1.7	\N	\N	\N	\N
2006/12/07 00:31:00	2006/12/07 00:34:00	2006/12/07 00:37:00	\N	\N	\N	C1.9	\N	\N	\N	\N
2006/12/07 02:13:00	2006/12/07 02:17:00	2006/12/07 02:21:00	\N	\N	\N	B5.6	\N	\N	\N	\N
2006/12/07 02:35:00	2006/12/07 02:40:00	2006/12/07 02:42:00	\N	\N	\N	B5.3	\N	\N	\N	\N
2006/12/07 03:32:00	2006/12/07 03:36:00	2006/12/07 03:39:00	-7	-56	SF	C2.0	10930	\N	\N	\N
2006/12/07 04:27:00	2006/12/07 04:45:00	2006/12/07 05:09:00	-8	-55	1F	C6.1	10930	\N	\N	\N
2006/12/07 07:50:00	2006/12/07 07:55:00	2006/12/07 07:59:00	\N	\N	\N	B3.4	\N	\N	\N	\N
2006/12/07 08:27:00	2006/12/07 08:33:00	2006/12/07 08:36:00	\N	\N	\N	B4.3	\N	\N	\N	\N
2006/12/07 10:49:00	2006/12/07 11:48:00	2006/12/07 12:57:00	\N	\N	\N	C1.1	\N	\N	\N	\N
2006/12/07 14:49:00	2006/12/07 15:15:00	2006/12/07 15:33:00	\N	\N	\N	C1.2	\N	\N	\N	\N
2006/12/07 18:20:00	2006/12/07 19:13:00	2006/12/07 19:33:00	\N	\N	\N	M2.0	\N	\N	\N	\N
2006/12/08 01:05:00	2006/12/08 01:10:00	2006/12/08 01:15:00	\N	\N	\N	B4.3	\N	\N	\N	\N
2006/12/08 01:25:00	2006/12/08 01:29:00	2006/12/08 01:34:00	\N	\N	\N	B3.8	\N	\N	\N	\N
2006/12/08 07:20:00	2006/12/08 07:24:00	2006/12/08 07:28:00	\N	\N	\N	B4.4	\N	\N	\N	\N
2006/12/08 10:19:00	2006/12/08 10:23:00	2006/12/08 10:26:00	\N	\N	\N	B2.1	\N	\N	\N	\N
2006/12/08 14:23:00	2006/12/08 14:28:00	2006/12/08 14:43:00	\N	\N	\N	B2.3	\N	\N	\N	\N
2006/12/08 15:16:00	2006/12/08 15:20:00	2006/12/08 15:23:00	\N	\N	\N	B3.0	\N	\N	\N	\N
2006/12/08 15:49:00	2006/12/08 16:00:00	2006/12/08 16:09:00	\N	\N	\N	B4.3	\N	\N	\N	\N
2006/12/08 17:33:00	2006/12/08 17:36:00	2006/12/08 17:38:00	\N	\N	\N	B1.9	\N	\N	\N	\N
2006/12/09 10:29:00	2006/12/09 10:41:00	2006/12/09 10:46:00	\N	\N	\N	B4.5	\N	\N	\N	\N
2006/12/09 10:48:00	2006/12/09 10:59:00	2006/12/09 11:05:00	\N	\N	\N	C1.3	\N	\N	\N	\N
2006/12/09 13:52:00	2006/12/09 13:58:00	2006/12/09 14:03:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2006/12/09 15:01:00	2006/12/09 15:07:00	2006/12/09 15:11:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2006/12/09 17:03:00	2006/12/09 17:08:00	2006/12/09 17:10:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2006/12/09 18:04:00	2006/12/09 18:09:00	2006/12/09 18:11:00	\N	\N	\N	B4.0	\N	\N	\N	\N
2006/12/09 19:12:00	2006/12/09 19:19:00	2006/12/09 19:26:00	\N	\N	\N	B2.9	\N	\N	\N	\N
2006/12/09 22:55:00	2006/12/09 23:00:00	2006/12/09 23:03:00	-4	-18	SF	B2.4	10930	\N	\N	\N
2006/12/10 02:54:00	2006/12/10 02:58:00	2006/12/10 03:03:00	\N	\N	\N	B1.9	\N	\N	\N	\N
2006/12/10 05:15:00	2006/12/10 05:22:00	2006/12/10 05:26:00	\N	\N	\N	B2.9	\N	\N	\N	\N
2006/12/10 07:25:00	2006/12/10 07:30:00	2006/12/10 07:33:00	-6	-13	SF	B7.0	10930	\N	\N	\N
2006/12/10 10:31:00	2006/12/10 10:34:00	2006/12/10 10:36:00	\N	\N	\N	B1.1	\N	\N	\N	\N
2006/12/10 12:16:00	2006/12/10 12:19:00	2006/12/10 12:21:00	\N	\N	\N	B1.1	\N	\N	\N	\N
2006/12/10 13:10:00	2006/12/10 13:13:00	2006/12/10 13:15:00	\N	\N	\N	B1.1	\N	\N	\N	\N
2006/12/10 15:57:00	2006/12/10 16:00:00	2006/12/10 16:03:00	\N	\N	\N	B1.1	\N	\N	\N	\N
2006/12/10 17:12:00	2006/12/10 17:17:00	2006/12/10 17:20:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2006/12/10 19:56:00	2006/12/10 19:59:00	2006/12/10 20:02:00	\N	\N	\N	B1.0	\N	\N	\N	\N
2006/12/10 21:21:00	2006/12/10 21:28:00	2006/12/10 21:35:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2006/12/10 22:57:00	2006/12/10 23:00:00	2006/12/10 23:02:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2006/12/10 23:20:00	2006/12/10 23:24:00	2006/12/10 23:27:00	\N	\N	\N	B1.1	\N	\N	\N	\N
2006/12/10 23:31:00	2006/12/10 23:35:00	2006/12/10 23:38:00	\N	\N	\N	B1.7	\N	\N	\N	\N
2006/12/11 00:56:00	2006/12/11 01:20:00	2006/12/11 01:28:00	-8	-6	SF	C1.4	10930	\N	\N	\N
2006/12/11 05:08:00	2006/12/11 05:17:00	2006/12/11 05:23:00	-7	-3	1F	C2.6	10930	\N	\N	\N
2006/12/11 06:13:00	2006/12/11 06:16:00	2006/12/11 06:18:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2006/12/11 07:54:00	2006/12/11 08:18:00	2006/12/11 08:22:00	\N	\N	\N	C5.7	\N	\N	\N	\N
2006/12/11 09:38:00	2006/12/11 09:42:00	2006/12/11 09:45:00	\N	\N	\N	B5.5	\N	\N	\N	\N
2006/12/11 10:17:00	2006/12/11 10:22:00	2006/12/11 10:25:00	\N	\N	\N	B4.7	\N	\N	\N	\N
2006/12/11 11:03:00	2006/12/11 11:07:00	2006/12/11 11:09:00	\N	\N	\N	B4.1	\N	\N	\N	\N
2006/12/11 11:21:00	2006/12/11 11:24:00	2006/12/11 11:26:00	\N	\N	\N	B4.0	\N	\N	\N	\N
2006/12/11 11:41:00	2006/12/11 11:45:00	2006/12/11 11:48:00	\N	\N	\N	B4.5	\N	\N	\N	\N
2006/12/11 13:20:00	2006/12/11 13:28:00	2006/12/11 13:30:00	\N	\N	\N	B3.5	\N	\N	\N	\N
2006/12/11 13:31:00	2006/12/11 13:41:00	2006/12/11 13:48:00	\N	\N	\N	B4.2	\N	\N	\N	\N
2006/12/11 14:36:00	2006/12/11 14:41:00	2006/12/11 14:47:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2006/12/11 15:35:00	2006/12/11 15:39:00	2006/12/11 15:41:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2006/12/11 15:46:00	2006/12/11 15:49:00	2006/12/11 15:51:00	\N	\N	\N	B1.0	\N	\N	\N	\N
2006/12/11 17:18:00	2006/12/11 17:27:00	2006/12/11 17:31:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2006/12/11 17:41:00	2006/12/11 17:47:00	2006/12/11 17:53:00	\N	\N	\N	B2.0	\N	\N	\N	\N
2006/12/11 22:30:00	2006/12/11 22:34:00	2006/12/11 22:37:00	\N	\N	\N	B2.3	\N	\N	\N	\N
2006/12/12 00:22:00	2006/12/12 00:25:00	2006/12/12 00:30:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2006/12/12 01:11:00	2006/12/12 01:15:00	2006/12/12 01:20:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2006/12/12 01:52:00	2006/12/12 02:01:00	2006/12/12 02:10:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2006/12/12 02:23:00	2006/12/12 02:26:00	2006/12/12 02:28:00	\N	\N	\N	B1.7	\N	\N	\N	\N
2006/12/12 08:26:00	2006/12/12 08:56:00	2006/12/12 09:08:00	\N	\N	\N	B3.7	\N	\N	\N	\N
2006/12/12 13:30:00	2006/12/12 13:33:00	2006/12/12 13:35:00	\N	\N	\N	B1.9	\N	\N	\N	\N
2006/12/12 16:45:00	2006/12/12 17:08:00	2006/12/12 17:47:00	\N	\N	\N	B7.7	\N	\N	\N	\N
2006/12/13 02:14:00	2006/12/13 02:40:00	2006/12/13 02:57:00	\N	\N	\N	X3.4	\N	\N	\N	\N
2006/12/13 11:22:00	2006/12/13 11:34:00	2006/12/13 11:40:00	\N	\N	\N	B7.8	\N	\N	\N	\N
2006/12/13 13:22:00	2006/12/13 13:31:00	2006/12/13 13:38:00	\N	\N	\N	B7.4	\N	\N	\N	\N
2006/12/13 14:14:00	2006/12/13 14:23:00	2006/12/13 14:33:00	\N	\N	\N	C2.2	\N	\N	\N	\N
2006/12/13 18:18:00	2006/12/13 18:25:00	2006/12/13 18:31:00	\N	\N	\N	C1.7	\N	\N	\N	\N
2006/12/13 19:29:00	2006/12/13 19:40:00	2006/12/13 19:45:00	\N	\N	\N	B3.1	\N	\N	\N	\N
2006/12/14 00:50:00	2006/12/14 00:58:00	2006/12/14 01:01:00	\N	\N	\N	B6.8	\N	\N	\N	\N
2006/12/14 05:41:00	2006/12/14 05:45:00	2006/12/14 05:48:00	\N	\N	\N	B1.7	\N	\N	\N	\N
2006/12/14 06:10:00	2006/12/14 06:15:00	2006/12/14 06:22:00	\N	\N	\N	B2.8	\N	\N	\N	\N
2006/12/14 08:31:00	2006/12/14 08:38:00	2006/12/14 08:42:00	\N	\N	\N	B2.8	\N	\N	\N	\N
2006/12/14 09:33:00	2006/12/14 09:37:00	2006/12/14 09:39:00	\N	\N	\N	B2.4	\N	\N	\N	\N
2006/12/14 11:07:00	2006/12/14 11:10:00	2006/12/14 11:13:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2006/12/14 11:56:00	2006/12/14 12:10:00	2006/12/14 12:29:00	\N	\N	\N	C1.0	\N	\N	\N	\N
2006/12/14 14:13:00	2006/12/14 14:16:00	2006/12/14 14:26:00	\N	\N	\N	B3.2	\N	\N	\N	\N
2006/12/14 14:29:00	2006/12/14 14:34:00	2006/12/14 14:36:00	\N	\N	\N	B2.3	\N	\N	\N	\N
2006/12/14 15:49:00	2006/12/14 15:53:00	2006/12/14 15:55:00	\N	\N	\N	B2.6	\N	\N	\N	\N
2006/12/14 16:36:00	2006/12/14 16:49:00	2006/12/14 16:59:00	\N	\N	\N	C1.2	\N	\N	\N	\N
2006/12/14 18:53:00	2006/12/14 18:58:00	2006/12/14 19:03:00	\N	\N	\N	B7.1	\N	\N	\N	\N
2006/12/14 19:31:00	2006/12/14 19:35:00	2006/12/14 19:39:00	-6	47	SF	B3.1	10930	\N	\N	\N
2006/12/14 19:49:00	2006/12/14 19:59:00	2006/12/14 20:04:00	\N	\N	\N	B7.0	\N	\N	\N	\N
2006/12/14 20:31:00	2006/12/14 20:35:00	2006/12/14 20:39:00	\N	\N	\N	B2.9	\N	\N	\N	\N
2006/12/14 21:07:00	2006/12/14 22:15:00	2006/12/14 22:26:00	-5	31	SF	X1.5	10930	\N	\N	\N
2006/12/15 07:53:00	2006/12/15 08:06:00	2006/12/15 08:27:00	\N	\N	\N	B7.0	\N	\N	\N	\N
2006/12/15 12:34:00	2006/12/15 12:50:00	2006/12/15 12:57:00	\N	\N	\N	B3.3	\N	\N	\N	\N
2006/12/15 13:17:00	2006/12/15 13:38:00	2006/12/15 13:55:00	\N	\N	\N	B7.5	\N	\N	\N	\N
2006/12/15 16:27:00	2006/12/15 16:33:00	2006/12/15 16:40:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2006/12/15 17:50:00	2006/12/15 18:09:00	2006/12/15 18:19:00	\N	\N	\N	B3.1	\N	\N	\N	\N
2006/12/15 18:51:00	2006/12/15 18:55:00	2006/12/15 19:03:00	\N	\N	\N	B3.1	\N	\N	\N	\N
2006/12/15 20:28:00	2006/12/15 20:33:00	2006/12/15 20:40:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2006/12/16 00:53:00	2006/12/16 00:58:00	2006/12/16 01:12:00	\N	\N	\N	B1.0	\N	\N	\N	\N
2006/12/16 03:00:00	2006/12/16 03:44:00	2006/12/16 03:50:00	\N	\N	\N	B2.7	\N	\N	\N	\N
2006/12/16 07:07:00	2006/12/16 07:22:00	2006/12/16 07:32:00	\N	\N	\N	B5.9	\N	\N	\N	\N
2006/12/16 08:26:00	2006/12/16 09:12:00	2006/12/16 09:30:00	\N	\N	\N	B8.8	\N	\N	\N	\N
2006/12/16 11:42:00	2006/12/16 11:46:00	2006/12/16 11:51:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2006/12/16 14:21:00	2006/12/16 14:25:00	2006/12/16 14:28:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2006/12/16 15:04:00	2006/12/16 15:08:00	2006/12/16 15:12:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2006/12/16 15:48:00	2006/12/16 15:54:00	2006/12/16 15:59:00	\N	\N	\N	B1.5	\N	\N	\N	\N
2006/12/16 18:49:00	2006/12/16 19:20:00	2006/12/16 19:29:00	\N	\N	\N	B2.3	\N	\N	\N	\N
2006/12/16 20:17:00	2006/12/16 20:23:00	2006/12/16 20:34:00	\N	\N	\N	B3.7	\N	\N	\N	\N
2006/12/16 23:43:00	2006/12/17 00:55:00	2006/12/17 01:26:00	\N	\N	\N	B2.4	\N	\N	\N	\N
2006/12/16 23:43:00	2006/12/17 00:55:00	2006/12/17 01:27:00	\N	\N	\N	B2.6	\N	\N	\N	\N
2006/12/17 06:29:00	2006/12/17 06:35:00	2006/12/17 06:39:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2006/12/17 06:58:00	2006/12/17 07:05:00	2006/12/17 07:11:00	\N	\N	\N	B1.9	\N	\N	\N	\N
2006/12/17 14:47:00	2006/12/17 17:11:00	2006/12/17 18:37:00	\N	\N	\N	C2.0	\N	\N	\N	\N
2006/12/17 14:47:00	2006/12/17 17:09:00	2006/12/17 18:37:00	\N	\N	\N	C2.1	\N	\N	\N	\N
2006/12/17 23:08:00	2006/12/17 23:13:00	2006/12/17 23:18:00	\N	\N	\N	B3.6	\N	\N	\N	\N
2006/12/18 10:26:00	2006/12/18 10:32:00	2006/12/18 10:37:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2006/12/25 17:59:00	2006/12/25 18:03:00	2006/12/25 18:06:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2006/12/25 19:30:00	2006/12/25 19:35:00	2006/12/25 19:39:00	\N	\N	\N	B3.9	\N	\N	\N	\N
2006/12/25 21:06:00	2006/12/25 21:10:00	2006/12/25 21:15:00	\N	\N	\N	B1.7	\N	\N	\N	\N
2006/12/29 10:28:00	2006/12/29 10:43:00	2006/12/29 10:52:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2006/12/30 01:42:00	2006/12/30 02:02:00	2006/12/30 02:09:00	\N	\N	\N	B2.5	\N	\N	\N	\N
2006/12/30 02:35:00	2006/12/30 02:40:00	2006/12/30 02:46:00	\N	\N	\N	B3.0	\N	\N	\N	\N
2006/12/30 06:36:00	2006/12/30 06:40:00	2006/12/30 06:48:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2006/12/30 11:27:00	2006/12/30 11:32:00	2006/12/30 11:39:00	\N	\N	\N	B1.1	\N	\N	\N	\N
2006/12/30 11:54:00	2006/12/30 11:59:00	2006/12/30 12:03:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2006/12/31 00:41:00	2006/12/31 00:46:00	2006/12/31 00:53:00	\N	\N	\N	B1.1	\N	\N	\N	\N
2006/12/31 07:06:00	2006/12/31 07:17:00	2006/12/31 07:39:00	\N	\N	\N	C1.3	\N	\N	\N	\N
2006/12/31 11:11:00	2006/12/31 11:19:00	2006/12/31 11:24:00	\N	\N	\N	B1.5	\N	\N	\N	\N
2006/12/31 14:59:00	2006/12/31 15:03:00	2006/12/31 15:08:00	\N	\N	\N	B2.3	\N	\N	\N	\N
2007/01/01 17:51:00	2007/01/01 17:55:00	2007/01/01 18:00:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2007/01/01 18:05:00	2007/01/01 18:10:00	2007/01/01 18:13:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2007/01/01 20:35:00	2007/01/01 20:40:00	2007/01/01 20:45:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2007/01/02 14:36:00	2007/01/02 14:41:00	2007/01/02 14:47:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2007/01/02 15:51:00	2007/01/02 15:55:00	2007/01/02 16:01:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2007/01/02 17:32:00	2007/01/02 17:38:00	2007/01/02 17:49:00	\N	\N	\N	B1.7	\N	\N	\N	\N
2007/01/02 18:59:00	2007/01/02 19:04:00	2007/01/02 19:07:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2007/01/03 01:05:00	2007/01/03 01:09:00	2007/01/03 01:14:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2007/01/03 02:50:00	2007/01/03 02:54:00	2007/01/03 03:01:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2007/01/03 12:21:00	2007/01/03 12:25:00	2007/01/03 12:30:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2007/01/04 18:24:00	2007/01/04 18:30:00	2007/01/04 18:35:00	\N	\N	\N	B3.8	\N	\N	\N	\N
2007/01/08 12:16:00	2007/01/08 12:19:00	2007/01/08 12:22:00	\N	\N	\N	B1.6	\N	\N	\N	\N
2007/01/08 12:25:00	2007/01/08 12:28:00	2007/01/08 12:30:00	\N	\N	\N	B1.5	\N	\N	\N	\N
2007/01/08 18:35:00	2007/01/08 18:40:00	2007/01/08 18:42:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2007/01/09 07:19:00	2007/01/09 07:23:00	2007/01/09 07:28:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2007/01/09 08:32:00	2007/01/09 08:46:00	2007/01/09 08:59:00	\N	\N	\N	B2.5	\N	\N	\N	\N
2007/01/09 10:54:00	2007/01/09 10:57:00	2007/01/09 11:02:00	\N	\N	\N	B1.0	\N	\N	\N	\N
2007/01/09 11:52:00	2007/01/09 11:56:00	2007/01/09 12:00:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2007/01/09 13:01:00	2007/01/09 13:08:00	2007/01/09 13:14:00	\N	\N	\N	B1.2	\N	\N	\N	\N
2007/01/09 14:47:00	2007/01/09 14:54:00	2007/01/09 15:00:00	\N	\N	\N	B1.4	\N	\N	\N	\N
2007/01/09 21:49:00	2007/01/09 22:04:00	2007/01/09 22:13:00	\N	\N	\N	B2.6	\N	\N	\N	\N
2007/01/10 08:34:00	2007/01/10 08:40:00	2007/01/10 08:42:00	\N	\N	\N	B1.8	\N	\N	\N	\N
2007/01/10 09:01:00	2007/01/10 09:05:00	2007/01/10 09:07:00	\N	\N	\N	B1.3	\N	\N	\N	\N
2007/01/10 09:14:00	2007/01/10 09:51:00	2007/01/10 10:00:00	-4	59	SF	C1.7	10933	\N	\N	\N
2007/01/10 10:53:00	2007/01/10 10:56:00	2007/01/10 10:58:00	\N	\N	\N	B3.9	\N	\N	\N	\N
